FileType	fastq	Read submission file type										
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5	library_construction_protocol
ERS28441660	PRJEB106128	Illumina HiSeq 2500	Keto_3_plus_4_R_6_M4R2_12_6_2019_S259_L002	METAGENOMIC	RANDOM	WGS	Keto_3_plus_4_R_6_M4R2_12_6_2019_S259_L002_R1_001.fastq.gz	9a4d53969d5d22ce058efdc78dbaff07	Keto_3_plus_4_R_6_M4R2_12_6_2019_S259_L002_R2_001.fastq.gz	3f22278b99d65de12ccbc8c7f971e2b3	Shotgun metagenomic library preparation
ERS28441661	PRJEB106128	Illumina HiSeq 2500	Keto_3_plus_4_R_7_M4R2_12_6_2019_S260_L002	METAGENOMIC	RANDOM	WGS	Keto_3_plus_4_R_7_M4R2_12_6_2019_S260_L002_R1_001.fastq.gz	904af96870997f7fc7ba7cd8048ebe45	Keto_3_plus_4_R_7_M4R2_12_6_2019_S260_L002_R2_001.fastq.gz	00f862236e0725a0ae6627f20fb30caf	Shotgun metagenomic library preparation
ERS28441662	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M1_7_31_2019_S76_L003	METAGENOMIC	RANDOM	WGS	Keto_4_10_M1_7_31_2019_S76_L003_R1_001.fastq.gz	7003725ce4d9ffdcc2828a8b010fdbe5	Keto_4_10_M1_7_31_2019_S76_L003_R2_001.fastq.gz	0f4623f3e9f632127cbeabe0b4b9781a	Shotgun metagenomic library preparation
ERS28441663	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M4_10_18_2019_S340_L004	METAGENOMIC	RANDOM	WGS	Keto_4_10_M4_10_18_2019_S340_L004_R1_001.fastq.gz	821354e6c93c87c774d6f9c2ef4138f5	Keto_4_10_M4_10_18_2019_S340_L004_R2_001.fastq.gz	2c448cf8ab6c752716f9d569d5ec6f3a	Shotgun metagenomic library preparation
ERS28441664	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M6_12_18_2019_S220_L002	METAGENOMIC	RANDOM	WGS	Keto_4_10_M6_12_18_2019_S220_L002_R1_001.fastq.gz	21dfa6156d468dff40b4015cee5ef70b	Keto_4_10_M6_12_18_2019_S220_L002_R2_001.fastq.gz	246e3edd1f59cfefd2a92f5461ddae9b	Shotgun metagenomic library preparation
ERS28441665	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M9R0_4_3_2020_S8_L003	METAGENOMIC	RANDOM	WGS	Keto_4_10_M9R0_4_3_2020_S8_L003_R1_001.fastq.gz	b86ae83e59c5da99214c822d729ccf92	Keto_4_10_M9R0_4_3_2020_S8_L003_R2_001.fastq.gz	9b1337826db7fe5f2dc47fc44fa00c74	Shotgun metagenomic library preparation
ERS28441666	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M9R2_5_22_2020_S643_L001	METAGENOMIC	RANDOM	WGS	Keto_4_10_M9R2_5_22_2020_S643_L001_R1_001.fastq.gz	f987b86da5beebaa5a12d92665724691	Keto_4_10_M9R2_5_22_2020_S643_L001_R2_001.fastq.gz	632564789b9f4297c8ae9e820c05804a	Shotgun metagenomic library preparation
ERS28441667	PRJEB106128	Illumina HiSeq 2500	Keto_4_10_M9_3_20_2020_S217_L002	METAGENOMIC	RANDOM	WGS	Keto_4_10_M9_3_20_2020_S217_L002_R1_001.fastq.gz	e39dc81dd8f76c5acc006db06c68aea5	Keto_4_10_M9_3_20_2020_S217_L002_R2_001.fastq.gz	ed4262dbada2c75dab53c691c2f73f7e	Shotgun metagenomic library preparation
ERS28441668	PRJEB106128	Illumina HiSeq 2500	Keto_4_6_M1_7_31_2019_S72_L003	METAGENOMIC	RANDOM	WGS	Keto_4_6_M1_7_31_2019_S72_L003_R1_001.fastq.gz	02957a366fc45a1894bd4391afafe89d	Keto_4_6_M1_7_31_2019_S72_L003_R2_001.fastq.gz	88a61c8c571dd319abfd2f8c82e16f94	Shotgun metagenomic library preparation
ERS28441669	PRJEB106128	Illumina HiSeq 2500	Keto_4_7_M1_7_31_2019_S73_L003	METAGENOMIC	RANDOM	WGS	Keto_4_7_M1_7_31_2019_S73_L003_R1_001.fastq.gz	2b308a81fe4b7c970c0d08df39656582	Keto_4_7_M1_7_31_2019_S73_L003_R2_001.fastq.gz	303672cb2fbf5c2f959ad054f2c6c7d7	Shotgun metagenomic library preparation
ERS28441670	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_D0_6_18_19_S435_L001	METAGENOMIC	RANDOM	WGS	Keto_4_8_D0_6_18_19_S435_L001_R1_001.fastq.gz	c0bc6fdf833a0ad6a339140b147c4b0e	Keto_4_8_D0_6_18_19_S435_L001_R2_001.fastq.gz	ad02bfbf67ee930a4bdfc3cb14547e89	Shotgun metagenomic library preparation
ERS28441671	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M11_5_21_2020_S76_L003	METAGENOMIC	RANDOM	WGS	Keto_4_8_M11_5_21_2020_S76_L003_R1_001.fastq.gz	b570df72b11afe66e40239623a7ade25	Keto_4_8_M11_5_21_2020_S76_L003_R2_001.fastq.gz	5a506ef01d1170751dcc65bf017637fd	Shotgun metagenomic library preparation
ERS28441672	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M1_7_31_2019_S74_L003	METAGENOMIC	RANDOM	WGS	Keto_4_8_M1_7_31_2019_S74_L003_R1_001.fastq.gz	5df41bd87bf47b98e1450113594598c2	Keto_4_8_M1_7_31_2019_S74_L003_R2_001.fastq.gz	6fd0a35fa21d30808334b461fa739e34	Shotgun metagenomic library preparation
ERS28441673	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M4_10_18_2019_S338_L004	METAGENOMIC	RANDOM	WGS	Keto_4_8_M4_10_18_2019_S338_L004_R1_001.fastq.gz	543e584b0118b470f40d03daa3ae1fac	Keto_4_8_M4_10_18_2019_S338_L004_R2_001.fastq.gz	4b8ed4bf38802fa99138f59fd9df445d	Shotgun metagenomic library preparation
ERS28441674	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M6_12_18_2019_S218_L002	METAGENOMIC	RANDOM	WGS	Keto_4_8_M6_12_18_2019_S218_L002_R1_001.fastq.gz	eab2109e5a9f60f71fb47e5a2b328bcd	Keto_4_8_M6_12_18_2019_S218_L002_R2_001.fastq.gz	e276e4dde3d0cd6ed2fa148861035236	Shotgun metagenomic library preparation
ERS28441675	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M9R2_5_22_2019_S642_L001	METAGENOMIC	RANDOM	WGS	Keto_4_8_M9R2_5_22_2019_S642_L001_R1_001.fastq.gz	ca54f15d639505fa7e3e82e44e31f82e	Keto_4_8_M9R2_5_22_2019_S642_L001_R2_001.fastq.gz	8f2754925473db6cecfd0ec3b4ccf971	Shotgun metagenomic library preparation
ERS28441676	PRJEB106128	Illumina HiSeq 2500	Keto_4_8_M9_3_20_2020_S215_L002	METAGENOMIC	RANDOM	WGS	Keto_4_8_M9_3_20_2020_S215_L002_R1_001.fastq.gz	f852827b8f81fa934d7cf186ac71e3e8	Keto_4_8_M9_3_20_2020_S215_L002_R2_001.fastq.gz	a1a0920a948ea9b1b3aa1868510eb7dd	Shotgun metagenomic library preparation
ERS28441677	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_D0_6_18_19_S436_L001	METAGENOMIC	RANDOM	WGS	Keto_4_9_D0_6_18_19_S436_L001_R1_001.fastq.gz	6aa0ffe299667274ad4d1e272bc21579	Keto_4_9_D0_6_18_19_S436_L001_R2_001.fastq.gz	95e088ffa5182fb261adbe87e9cd1c8d	Shotgun metagenomic library preparation
ERS28441678	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_M11_5_21_2020_S77_L003	METAGENOMIC	RANDOM	WGS	Keto_4_9_M11_5_21_2020_S77_L003_R1_001.fastq.gz	98248d8436ecb3ccba400753b2b45173	Keto_4_9_M11_5_21_2020_S77_L003_R2_001.fastq.gz	05964cf3914314fe5113d3871750e341	Shotgun metagenomic library preparation
ERS28441679	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_M1_7_31_2019_S75_L003	METAGENOMIC	RANDOM	WGS	Keto_4_9_M1_7_31_2019_S75_L003_R1_001.fastq.gz	ea87dd287dca2f4bd574dd4ba48112a9	Keto_4_9_M1_7_31_2019_S75_L003_R2_001.fastq.gz	246ba85964568a55272ea843597b6148	Shotgun metagenomic library preparation
ERS28441680	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_M4_10_18_2019_S339_L004	METAGENOMIC	RANDOM	WGS	Keto_4_9_M4_10_18_2019_S339_L004_R1_001.fastq.gz	fe80b558dd71605a83463a672b67f25b	Keto_4_9_M4_10_18_2019_S339_L004_R2_001.fastq.gz	b03e38b49992ced0702c6fb59ad90399	Shotgun metagenomic library preparation
ERS28441681	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_M6_12_18_2019_S219_L002	METAGENOMIC	RANDOM	WGS	Keto_4_9_M6_12_18_2019_S219_L002_R1_001.fastq.gz	54296d7a699a04bb992faa997d1a7f45	Keto_4_9_M6_12_18_2019_S219_L002_R2_001.fastq.gz	2c31131224a9d8f8441029d051e3c245	Shotgun metagenomic library preparation
ERS28441682	PRJEB106128	Illumina HiSeq 2500	Keto_4_9_M9_3_20_2020_S216_L002	METAGENOMIC	RANDOM	WGS	Keto_4_9_M9_3_20_2020_S216_L002_R1_001.fastq.gz	385bce25db044c8b1156c8bc872671bc	Keto_4_9_M9_3_20_2020_S216_L002_R2_001.fastq.gz	9155a9611880295b638dc331780a7918	Shotgun metagenomic library preparation
ERS28441683	PRJEB106128	Illumina HiSeq 2500	Keto_9_20_18_S96_L003	METAGENOMIC	RANDOM	WGS	Keto_9_20_18_S96_L003_R1_001.fastq.gz	8c06b30826e2f6b7031e2e3f6c6cf6f2	Keto_9_20_18_S96_L003_R2_001.fastq.gz	b419152891829c2d18749076ec42fb73	Shotgun metagenomic library preparation
ERS28441684	PRJEB106128	Illumina HiSeq 2500	Ketogenic_15F_No_ID_Cecum_8_6_28_2019_S579_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_15F_No_ID_Cecum_8_6_28_2019_S579_L001_R1_001.fastq.gz	5c16a5f7b8951b0eff8cc6e61ced5d4d	Ketogenic_15F_No_ID_Cecum_8_6_28_2019_S579_L001_R2_001.fastq.gz	2b3fb5c2df7e72ff9ecd27a4f038d2db	Shotgun metagenomic library preparation
ERS28441685	PRJEB106128	Illumina HiSeq 2500	Ketogenic_15F_No_ID_Colon_8_6_28_2019_S545_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_15F_No_ID_Colon_8_6_28_2019_S545_L001_R1_001.fastq.gz	ff4e427ccb79dfa1a90f5b06a2311d93	Ketogenic_15F_No_ID_Colon_8_6_28_2019_S545_L001_R2_001.fastq.gz	a38b189ac11c8372a3176aca7a2a8ecb	Shotgun metagenomic library preparation
ERS28441686	PRJEB106128	Illumina HiSeq 2500	Ketogenic_15F_No_ID_Duo_8_6_28_2019_S543_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_15F_No_ID_Duo_8_6_28_2019_S543_L001_R1_001.fastq.gz	18710fa1f263f177f2e9aa8246ff986d	Ketogenic_15F_No_ID_Duo_8_6_28_2019_S543_L001_R2_001.fastq.gz	92d2cb2ccaa84f59dc4873e08c759df5	Shotgun metagenomic library preparation
ERS28441687	PRJEB106128	Illumina HiSeq 2500	Ketogenic_15F_No_ID_Ilium_8_6_28_2019_S544_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_15F_No_ID_Ilium_8_6_28_2019_S544_L001_R1_001.fastq.gz	8abebf94dc9fc011fda4a163ed81e634	Ketogenic_15F_No_ID_Ilium_8_6_28_2019_S544_L001_R2_001.fastq.gz	2bd481edbb0fab852e171b0932bb8197	Shotgun metagenomic library preparation
ERS28441688	PRJEB106128	Illumina HiSeq 2500	Ketogenic_15F_No_ID_Prox-_Jej_8_6_28_2019_S578_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_15F_No_ID_Prox-_Jej_8_6_28_2019_S578_L001_R1_001.fastq.gz	4e88b6d1527770efcf4064d8b6885a35	Ketogenic_15F_No_ID_Prox-_Jej_8_6_28_2019_S578_L001_R2_001.fastq.gz	cca9a8a1727e946735372465d6a78dc0	Shotgun metagenomic library preparation
ERS28441689	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16F_HL_Cecum_8_6_12_2019_S574_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_16F_HL_Cecum_8_6_12_2019_S574_L001_R1_001.fastq.gz	8ff24a86d5365cedf525c3924e583bb7	Ketogenic_16F_HL_Cecum_8_6_12_2019_S574_L001_R2_001.fastq.gz	de1a9485318528cee3daf0e3d8d7a131	Shotgun metagenomic library preparation
ERS28441690	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16F_HL_Colon_8_6_12_2019_S540_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_16F_HL_Colon_8_6_12_2019_S540_L001_R1_001.fastq.gz	ee4c9083a8e30b472e60908a334e623c	Ketogenic_16F_HL_Colon_8_6_12_2019_S540_L001_R2_001.fastq.gz	226dd4d79406b97c94950d446da4a30e	Shotgun metagenomic library preparation
ERS28441691	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16F_HL_Duo_8_6_12_2019_S538_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_16F_HL_Duo_8_6_12_2019_S538_L001_R1_001.fastq.gz	8cd4f8c2f868f319e5b466b63b130bff	Ketogenic_16F_HL_Duo_8_6_12_2019_S538_L001_R2_001.fastq.gz	7b451264018dc3239423a416e8747869	Shotgun metagenomic library preparation
ERS28441692	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16F_HL_Ilium_8_6_12_2019_S539_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_16F_HL_Ilium_8_6_12_2019_S539_L001_R1_001.fastq.gz	4e5563b266b865775aa4bb6355210d84	Ketogenic_16F_HL_Ilium_8_6_12_2019_S539_L001_R2_001.fastq.gz	d9b386513d0cd2fc797833f0a1bf617b	Shotgun metagenomic library preparation
ERS28441693	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16F_HL_Prox-_Jej_8_6_12_2019_S573_L001	METAGENOMIC	RANDOM	WGS	Ketogenic_16F_HL_Prox-_Jej_8_6_12_2019_S573_L001_R1_001.fastq.gz	3b997168d11cc631bea961b01e1055bf	Ketogenic_16F_HL_Prox-_Jej_8_6_12_2019_S573_L001_R2_001.fastq.gz	1710caad569bc831ef7d4c0728e54f9c	Shotgun metagenomic library preparation
ERS28441694	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HL_Cecum_8_5_29_2019_S380_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HL_Cecum_8_5_29_2019_S380_L002_R1_001.fastq.gz	3538e6f6937ab6bd561ad09cf15beb79	Ketogenic_16M_HL_Cecum_8_5_29_2019_S380_L002_R2_001.fastq.gz	0c6bc7c4c582036f11466c2aaa9b1565	Shotgun metagenomic library preparation
ERS28441695	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HL_Colon_8_5_29_2019_S381_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HL_Colon_8_5_29_2019_S381_L002_R1_001.fastq.gz	5b86e773d87e062f95783fe397684c50	Ketogenic_16M_HL_Colon_8_5_29_2019_S381_L002_R2_001.fastq.gz	4beb24820f257cf0edc8af85243fd79d	Shotgun metagenomic library preparation
ERS28441696	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HL_Duo_8_5_29_2019_S377_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HL_Duo_8_5_29_2019_S377_L002_R1_001.fastq.gz	df3e0b4ff9374e1c671da003e6ea497b	Ketogenic_16M_HL_Duo_8_5_29_2019_S377_L002_R2_001.fastq.gz	406aef27f07301df08eb53138481f89b	Shotgun metagenomic library preparation
ERS28441697	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HL_Ilium_8_5_29_2019_S379_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HL_Ilium_8_5_29_2019_S379_L002_R1_001.fastq.gz	e0992cb1392cff03d6d5c0f373196b8a	Ketogenic_16M_HL_Ilium_8_5_29_2019_S379_L002_R2_001.fastq.gz	5158a5874426cfcadc5947925bbe1516	Shotgun metagenomic library preparation
ERS28441698	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HL_Prox-_Jej_8_5_29_2019_S378_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HL_Prox-_Jej_8_5_29_2019_S378_L002_R1_001.fastq.gz	253ccdfdbe2a75206210470a8085465e	Ketogenic_16M_HL_Prox-_Jej_8_5_29_2019_S378_L002_R2_001.fastq.gz	0ccb9640ddb5283a5b0782e76eb076b6	Shotgun metagenomic library preparation
ERS28441699	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HR_Cecum_8_5_22_2019_S375_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HR_Cecum_8_5_22_2019_S375_L002_R1_001.fastq.gz	fb48404e5057eab9a760fe6f0d6c9b9d	Ketogenic_16M_HR_Cecum_8_5_22_2019_S375_L002_R2_001.fastq.gz	8abb7fb566e6b7e3cf0f7a763640ce55	Shotgun metagenomic library preparation
ERS28441700	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HR_Colon_8_5_22_2019_S376_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HR_Colon_8_5_22_2019_S376_L002_R1_001.fastq.gz	0d1eb169ab493596cd1d73c001d978f9	Ketogenic_16M_HR_Colon_8_5_22_2019_S376_L002_R2_001.fastq.gz	11d24b2402991b3e6e340fd95d3c23f8	Shotgun metagenomic library preparation
ERS28441701	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HR_Duo_8_5_22_2019_S372_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HR_Duo_8_5_22_2019_S372_L002_R1_001.fastq.gz	a89ed50e2497aead002982fb54f8c2c9	Ketogenic_16M_HR_Duo_8_5_22_2019_S372_L002_R2_001.fastq.gz	5904f44cb48cff8cb1235381841b5270	Shotgun metagenomic library preparation
ERS28441702	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HR_Ilium_8_5_22_2019_S374_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HR_Ilium_8_5_22_2019_S374_L002_R1_001.fastq.gz	c8fd3fe7ec0222ac07bd66663cb543c3	Ketogenic_16M_HR_Ilium_8_5_22_2019_S374_L002_R2_001.fastq.gz	7a55b6a9f51bc4a9d32a9fb591970177	Shotgun metagenomic library preparation
ERS28441703	PRJEB106128	Illumina HiSeq 2500	Ketogenic_16M_HR_Prox-_Jej_8_5_22_2019_S373_L002	METAGENOMIC	RANDOM	WGS	Ketogenic_16M_HR_Prox-_Jej_8_5_22_2019_S373_L002_R1_001.fastq.gz	4ef26f092ecc4e2789106cb6a2a143a7	Ketogenic_16M_HR_Prox-_Jej_8_5_22_2019_S373_L002_R2_001.fastq.gz	c81b40f34781192003bc48ba869764c9	Shotgun metagenomic library preparation
ERS28441704	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_10_4-635_M4_11_7_2019_S144_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_10_4-635_M4_11_7_2019_S144_L003_R1_001.fastq.gz	5bb3fb32aee23ade5d74825fd8d3eb24	Ketogenic_L_10_4-635_M4_11_7_2019_S144_L003_R2_001.fastq.gz	0e646475884552cfcc1966ef62f87db9	Shotgun metagenomic library preparation
ERS28441705	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_10_4-635_M6_1_6_2020_S191_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_10_4-635_M6_1_6_2020_S191_L003_R1_001.fastq.gz	9554a16b2688ece176dd2ce2220f0301	Ketogenic_L_10_4-635_M6_1_6_2020_S191_L003_R2_001.fastq.gz	33826d8b476f6f0a9a93dd2fc9bf70ce	Shotgun metagenomic library preparation
ERS28441706	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-128_M4_11_7_2019_S140_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-128_M4_11_7_2019_S140_L003_R1_001.fastq.gz	41cd630c30314caab64ffa3a52c61290	Ketogenic_L_6_7-128_M4_11_7_2019_S140_L003_R2_001.fastq.gz	661d53d5f771589a3f511e722397fc49	Shotgun metagenomic library preparation
ERS28441707	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-128_M6_1_6_2020_S188_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-128_M6_1_6_2020_S188_L003_R1_001.fastq.gz	0bcdbede6ba14d8f61f03f46035e3190	Ketogenic_L_6_7-128_M6_1_6_2020_S188_L003_R2_001.fastq.gz	7a95fd3312f75d19283578281445e00f	Shotgun metagenomic library preparation
ERS28441708	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-675_M4_11_7_2019_S138_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-675_M4_11_7_2019_S138_L003_R1_001.fastq.gz	7a30cf27002f4f8f42139cfeee09996e	Ketogenic_L_6_7-675_M4_11_7_2019_S138_L003_R2_001.fastq.gz	6c499c39e018e3dc3a374b0d7bc75e0e	Shotgun metagenomic library preparation
ERS28441709	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-675_M6_1_6_2020_S186_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-675_M6_1_6_2020_S186_L003_R1_001.fastq.gz	77fd4d2481acbb019faf35df988166b8	Ketogenic_L_6_7-675_M6_1_6_2020_S186_L003_R2_001.fastq.gz	02bbe50342fdb0028602537958997ba9	Shotgun metagenomic library preparation
ERS28441710	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-677_M4_11_7_2019_S139_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-677_M4_11_7_2019_S139_L003_R1_001.fastq.gz	475acac457fb73254d9bf22a2f948a05	Ketogenic_L_6_7-677_M4_11_7_2019_S139_L003_R2_001.fastq.gz	6000d961094515c5018d89c2016f7f19	Shotgun metagenomic library preparation
ERS28441711	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_6_7-677_M6_1_6_2020_S187_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_6_7-677_M6_1_6_2020_S187_L003_R1_001.fastq.gz	31b3cf04ed4a181725ad3018b2ce00a1	Ketogenic_L_6_7-677_M6_1_6_2020_S187_L003_R2_001.fastq.gz	83eca016ddf037723bceca83356efecc	Shotgun metagenomic library preparation
ERS28441712	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_7_2-621_M4_11_7_2019_S142_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_7_2-621_M4_11_7_2019_S142_L003_R1_001.fastq.gz	51fa359c20295de9a53029aedb9d3429	Ketogenic_L_7_2-621_M4_11_7_2019_S142_L003_R2_001.fastq.gz	3fbb44b7d83beb17ffd53e776c3c2ea5	Shotgun metagenomic library preparation
ERS28441713	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_7_2-622_M4_11_7_2019_S143_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_7_2-622_M4_11_7_2019_S143_L003_R1_001.fastq.gz	9d4faa7142d8dcb10183638d7fae0a4a	Ketogenic_L_7_2-622_M4_11_7_2019_S143_L003_R2_001.fastq.gz	e2c0905125bb2c2a0ef35044245bfe85	Shotgun metagenomic library preparation
ERS28441714	PRJEB106128	Illumina HiSeq 2500	Ketogenic_L_7_2-622_M6_1_6_2020_S190_L003	METAGENOMIC	RANDOM	WGS	Ketogenic_L_7_2-622_M6_1_6_2020_S190_L003_R1_001.fastq.gz	de00c092f7bd72cfeb06ddb68a5dd115	Ketogenic_L_7_2-622_M6_1_6_2020_S190_L003_R2_001.fastq.gz	4525f8fe668a5a2c12ac58fcf8ec7ff6	Shotgun metagenomic library preparation
ERS28441715	PRJEB106128	Illumina HiSeq 2500	Lard_1_1_M1_7_30_2019_S457_L001	METAGENOMIC	RANDOM	WGS	Lard_1_1_M1_7_30_2019_S457_L001_R1_001.fastq.gz	07adc75ee19735c01d38b8dab763c706	Lard_1_1_M1_7_30_2019_S457_L001_R2_001.fastq.gz	74ddf36b0ac275f8bb2cafaf1dec1cae	Shotgun metagenomic library preparation
ERS28441716	PRJEB106128	Illumina HiSeq 2500	Lard_1_1_M4R5_4_3_2020_S228_L002	METAGENOMIC	RANDOM	WGS	Lard_1_1_M4R5_4_3_2020_S228_L002_R1_001.fastq.gz	1a70bc76da8f117bc8e9c631301c81f9	Lard_1_1_M4R5_4_3_2020_S228_L002_R2_001.fastq.gz	c02fd3b9abab082e39635ea005e824c1	Shotgun metagenomic library preparation
ERS28441717	PRJEB106128	Illumina HiSeq 2500	Lard_1_1_M4R7_5_22_2020_S78_L003	METAGENOMIC	RANDOM	WGS	Lard_1_1_M4R7_5_22_2020_S78_L003_R1_001.fastq.gz	92a4779faac55d5f0afd0860164248b4	Lard_1_1_M4R7_5_22_2020_S78_L003_R2_001.fastq.gz	6e49068652c07061c493a06c5ed89f22	Shotgun metagenomic library preparation
ERS28441718	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M1_7_30_2019_S458_L001	METAGENOMIC	RANDOM	WGS	Lard_1_2_M1_7_30_2019_S458_L001_R1_001.fastq.gz	85c0a1c83f5a8c63c7542647e2e28fdd	Lard_1_2_M1_7_30_2019_S458_L001_R2_001.fastq.gz	f2cef6e5b0129c9a4f7c9fef44b1ab2d	Shotgun metagenomic library preparation
ERS28441719	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M4_10_15_2019_S92_L003	METAGENOMIC	RANDOM	WGS	Lard_1_2_M4_10_15_2019_S92_L003_R1_001.fastq.gz	15cc3a591920334ba088a9018cf10a59	Lard_1_2_M4_10_15_2019_S92_L003_R2_001.fastq.gz	025a86c0be14dabce661b37beef6c36b	Shotgun metagenomic library preparation
ERS28441720	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M6_12_16_2019_S356_L004	METAGENOMIC	RANDOM	WGS	Lard_1_2_M6_12_16_2019_S356_L004_R1_001.fastq.gz	595dd497d27c31fffa4df4cbe69f0ca8	Lard_1_2_M6_12_16_2019_S356_L004_R2_001.fastq.gz	be1567b4c0358cef1ebae4ab432aa1d7	Shotgun metagenomic library preparation
ERS28441721	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M9R0_4_3_2020_S229_L002	METAGENOMIC	RANDOM	WGS	Lard_1_2_M9R0_4_3_2020_S229_L002_R1_001.fastq.gz	f890d411d6532b99f5eed1c7d870662d	Lard_1_2_M9R0_4_3_2020_S229_L002_R2_001.fastq.gz	1d8ea4a51c703a5b3312fb7a459dcc05	Shotgun metagenomic library preparation
ERS28441722	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M9R2_5_22_2020_S79_L003	METAGENOMIC	RANDOM	WGS	Lard_1_2_M9R2_5_22_2020_S79_L003_R1_001.fastq.gz	37b0f2cefacbee9f3e6ca75a24ca6ac9	Lard_1_2_M9R2_5_22_2020_S79_L003_R2_001.fastq.gz	cde690ee56a801602245773190a810ed	Shotgun metagenomic library preparation
ERS28441723	PRJEB106128	Illumina HiSeq 2500	Lard_1_2_M9_3_18_2020_S450_L001	METAGENOMIC	RANDOM	WGS	Lard_1_2_M9_3_18_2020_S450_L001_R1_001.fastq.gz	9e0006e2281cb6124ee16662b2422596	Lard_1_2_M9_3_18_2020_S450_L001_R2_001.fastq.gz	44bf20d48e8ca7ac2688b2712adbdc65	Shotgun metagenomic library preparation
